ID|Posicion|Rol|Sociedad|DescSociedad|Division|DescDivision
229|ANALISTA|Z_AUX_CORTES_REPOSICIONES|306|Centro de Servic. Compart|D135|CSC Monterrey
230|ANALISTA|Z_AUX_CORTES_REPOSICIONES_1|306|Centro de Servic. Compart|D135|CSC Monterrey
231|ANALISTA|Z_BC_JOBS|306|Centro de Servic. Compart|D135|CSC Monterrey
232|ANALISTA|Z_COMPENS_AUT|306|Centro de Servic. Compart|D135|CSC Monterrey
233|ANALISTA|Z_COMUN|306|Centro de Servic. Compart|D135|CSC Monterrey
234|ANALISTA|Z_CONCILIACION_SERVICIOS|306|Centro de Servic. Compart|D135|CSC Monterrey
235|ANALISTA|Z_CONF_CORREO_SELLOUT|306|Centro de Servic. Compart|D135|CSC Monterrey
236|ANALISTA|Z_CONTADOR_GENERAL|306|Centro de Servic. Compart|D135|CSC Monterrey
237|ANALISTA|Z_CONTADOR_GENERAL_1|306|Centro de Servic. Compart|D135|CSC Monterrey
238|ANALISTA|Z_COORD_PAGOS|306|Centro de Servic. Compart|D135|CSC Monterrey
239|ANALISTA|Z_COORD_PAGOS_1|306|Centro de Servic. Compart|D135|CSC Monterrey
240|ANALISTA|Z_CTA_MAYOR_Y_DEUDORES|306|Centro de Servic. Compart|D135|CSC Monterrey
241|ANALISTA|Z_EJEC_CATEG_OS|306|Centro de Servic. Compart|D135|CSC Monterrey
242|ANALISTA|Z_ENC_CAPTURA|306|Centro de Servic. Compart|D135|CSC Monterrey
243|ANALISTA|Z_ENC_CAPTURA_1|306|Centro de Servic. Compart|D135|CSC Monterrey
244|ANALISTA|Z_ENTRADA_FACTURA|306|Centro de Servic. Compart|D135|CSC Monterrey
245|ANALISTA|Z_MODULO_PS_GEN_SI|306|Centro de Servic. Compart|D135|CSC Monterrey
246|ANALISTA|Z_MODULO_PS_GEN_SI_COMP1|306|Centro de Servic. Compart|D135|CSC Monterrey
247|ANALISTA|Z_MODULO_PS_GEN_SI_COMP2|306|Centro de Servic. Compart|D135|CSC Monterrey
248|ANALISTA|Z_MODULO_PS_GEN_SI_COMP3_LIM|306|Centro de Servic. Compart|D135|CSC Monterrey
249|ANALISTA|Z_MODULO_PS_GEN_SI_COMP4|306|Centro de Servic. Compart|D135|CSC Monterrey
250|ANALISTA|Z_OPE_CLIENTES_2|306|Centro de Servic. Compart|D135|CSC Monterrey
251|ANALISTA|Z_OPE_CLIENTES_2_COMP1|306|Centro de Servic. Compart|D135|CSC Monterrey
252|ANALISTA|Z_OPE_CLIENTES_2_COMP2|306|Centro de Servic. Compart|D135|CSC Monterrey
253|ANALISTA|Z_OPE_CLIENTES_2_COMP3|306|Centro de Servic. Compart|D135|CSC Monterrey
254|ANALISTA|Z_OPE_CLIENTES_2_COMP4|306|Centro de Servic. Compart|D135|CSC Monterrey
255|ANALISTA|Z_OPE_CLIENTES_2_COMP5|306|Centro de Servic. Compart|D135|CSC Monterrey
256|ANALISTA|Z_PAGO_IMPRESION|306|Centro de Servic. Compart|D135|CSC Monterrey
257|ANALISTA|Z_PAGO_IMPRESION_COMP1|306|Centro de Servic. Compart|D135|CSC Monterrey
258|ANALISTA|Z_PAGO_IMPRESION_COMP2|306|Centro de Servic. Compart|D135|CSC Monterrey
259|ANALISTA|Z_PAGO_IMPRESION_COMP3|306|Centro de Servic. Compart|D135|CSC Monterrey
260|ANALISTA|Z_PARTIDA_IND_ACREEDOR|306|Centro de Servic. Compart|D135|CSC Monterrey
261|ANALISTA|Z_REPCOSTO|306|Centro de Servic. Compart|D135|CSC Monterrey
262|ANALISTA|Z_SCRIPTING|306|Centro de Servic. Compart|D135|CSC Monterrey
263|ANALISTA|Z_PAGO_SERVICIO|306|Centro de Servic. Compart|D135|CSC Monterrey
264|ANALISTA ABAP|Z_COMUN|306|Centro de Servic. Compart|D084|CSC MX 1
265|ANALISTA ABAP|Z_WORK_FLOW_SOL_INV|306|Centro de Servic. Compart|D084|CSC MX 1
266|ANALISTA ABAP|Z_WORK_FLOW_SOL_INV_COMP1|306|Centro de Servic. Compart|D084|CSC MX 1
267|ANALISTA ABAP|Z_WORK_FLOW_SOL_INV_COMP2|306|Centro de Servic. Compart|D084|CSC MX 1
268|ANALISTA ABAP|Z_TI_DESARROLLO|306|Centro de Servic. Compart|D084|CSC MX 1
269|ANALISTA ABASTO OS|Z_ABASTO|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
270|ANALISTA ABASTO OS|Z_ABASTO_1|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
271|ANALISTA ABASTO OS|Z_ART_CATALOG|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
272|ANALISTA ABASTO OS|Z_BC_JOBS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
273|ANALISTA ABASTO OS|Z_CARGASTOCK|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
274|ANALISTA ABASTO OS|Z_CARGA_PROMOCION|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
275|ANALISTA ABASTO OS|Z_CARGA_REDONDEO|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
276|ANALISTA ABASTO OS|Z_COMUN|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
277|ANALISTA ABASTO OS|Z_DISTRIBUCION|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
278|ANALISTA ABASTO OS|Z_ENC_ABASTOS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
279|ANALISTA ABASTO OS|Z_ENC_ABASTOS_1|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
280|ANALISTA ABASTO OS|Z_ENC_PLANEADOR|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
281|ANALISTA ABASTO OS|Z_GEN_PED|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
282|ANALISTA ABASTO OS|Z_HIGIENICOS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
283|ANALISTA ABASTO OS|Z_MASS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
284|ANALISTA ABASTO OS|Z_REP_COSTOS_ART|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
285|ANALISTA ABASTO OS|Z_REP_ESTAT_ART|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
286|ANALISTA ABASTO OS|Z_RESURTIDO_PRODUCTOS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
287|ANALISTA ABASTO OS|Z_ABASTO|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
288|ANALISTA ABASTO OS|Z_ABASTO_1|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
289|ANALISTA ABASTO OS|Z_BC_JOBS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
290|ANALISTA ABASTO OS|Z_CARGASTOCK|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
291|ANALISTA ABASTO OS|Z_CARGA_PROMOCION|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
292|ANALISTA ABASTO OS|Z_CARGA_REDONDEO|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
293|ANALISTA ABASTO OS|Z_COMUN|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
294|ANALISTA ABASTO OS|Z_DISTRIBUCION|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
295|ANALISTA ABASTO OS|Z_MASS|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
296|ANALISTA ABASTO OS|Z_REP_COSTOS_ART|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
297|ANALISTA ABASTO OS|Z_REP_ESTAT_ART|F099|OXXO|A014|STFESCCP CEDIS NACIONAL
298|ANALISTA ADMINISTACION ACTIVO FIJO|SAP_UI2_USER_700|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
299|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ACCESO_DOCU_JST|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
300|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ACC_APLIC_FIORI|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
301|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ACC_APLIC_FIORI_COM1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
302|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_ANALISTA_CONTABLE|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
303|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_ANALISTA_CONTABLE_COMP|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
304|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_ANALISTA_CONTABLE_COMP2|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
305|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_ANALISTA_CONTABLE_COMP3|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
306|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_OPERADOR_PROV_COMP|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
307|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_PRORRATEO|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
308|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_PROY_PS_APR_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
309|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_PROY_PS_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
310|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ADM_PROY_PS_MM_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
311|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ANALISIS_PROY_PS_CO_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
312|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ANALISIS_PROY_PS_CO_IND_COM1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
313|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ANALISTA_ACTIVO_FIJO|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
314|ANALISTA ADMINISTACION ACTIVO FIJO|Z_ANALISTA_ACTIVO_FIJO_COMP1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
315|ANALISTA ADMINISTACION ACTIVO FIJO|Z_APRUEBA_FIORI|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
316|ANALISTA ADMINISTACION ACTIVO FIJO|Z_BC_JOBS|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
317|ANALISTA ADMINISTACION ACTIVO FIJO|Z_COMPRAS_MM_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
318|ANALISTA ADMINISTACION ACTIVO FIJO|Z_COMPRAS_MM_IND_COM1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
319|ANALISTA ADMINISTACION ACTIVO FIJO|Z_COMUN|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
320|ANALISTA ADMINISTACION ACTIVO FIJO|Z_CONTADOR_GENERAL|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
321|ANALISTA ADMINISTACION ACTIVO FIJO|Z_CONTADOR_GENERAL_1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
322|ANALISTA ADMINISTACION ACTIVO FIJO|Z_CONTROL_TIENDAS|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
323|ANALISTA ADMINISTACION ACTIVO FIJO|Z_DATOS_MAESTROS_MM_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
324|ANALISTA ADMINISTACION ACTIVO FIJO|Z_MODULO_PS_GEN_SI|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
325|ANALISTA ADMINISTACION ACTIVO FIJO|Z_MODULO_PS_GEN_SI_COMP1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
326|ANALISTA ADMINISTACION ACTIVO FIJO|Z_MODULO_PS_GEN_SI_COMP2|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
327|ANALISTA ADMINISTACION ACTIVO FIJO|Z_MODULO_PS_GEN_SI_COMP3|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
328|ANALISTA ADMINISTACION ACTIVO FIJO|Z_MODULO_PS_GEN_SI_COMP4|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
329|ANALISTA ADMINISTACION ACTIVO FIJO|Z_RECEPCION_MM|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
330|ANALISTA ADMINISTACION ACTIVO FIJO|Z_REPORTES_MM_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
331|ANALISTA ADMINISTACION ACTIVO FIJO|Z_SOLICITUDES_MM_IND|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
332|ANALISTA ADMINISTACION ACTIVO FIJO|Z_SOLICITUDES_MM_IND_COM1|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
333|ANALISTA ADMINISTACION ACTIVO FIJO|Z_WORKFLOW_AUTOMATICO|F097|Impulsora de Mercados|C001|STFESCCP IMMEX NACIONAL
334|ANALISTA CATMAN|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
335|ANALISTA CATMAN|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
336|ANALISTA CATMAN|Z_EJEC_CATEG_VISUAL_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
337|ANALISTA CATMAN|Z_ESTR_CONS_VENTAS_Y_COSTOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
338|ANALISTA CATMAN|Z_REP_ESTAT_ART|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
339|ANALISTA CATMAN|Z_SELLOUT_MONITOREO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
340|ANALISTA COMERCIAL|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
341|ANALISTA COMERCIAL|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
342|ANALISTA COMERCIAL|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
343|ANALISTA COMERCIAL|Z_COMPRA_MANUAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
344|ANALISTA COMERCIAL|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
345|ANALISTA COMERCIAL|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
346|ANALISTA COMERCIAL|Z_CREAR_PEDIDO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
347|ANALISTA COMERCIAL|Z_EJEC_CATEG_FARMA_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
348|ANALISTA COMERCIAL|Z_EJEC_CATEG_OS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
349|ANALISTA COMERCIAL|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
350|ANALISTA COMERCIAL|Z_MASS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
351|ANALISTA COMERCIAL|Z_REPORTE_PLAN_COMPRAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
352|ANALISTA COMERCIAL|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
353|ANALISTA COMERCIAL|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
354|ANALISTA COMERCIAL|Z_SUM_COMPRAS_AUT|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
355|ANALISTA COMERCIAL|Z_VIS_LOGS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
356|ANALISTA COMERCIAL|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
357|ANALISTA COMERCIAL UNE FARMA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
358|ANALISTA COMERCIAL UNE FARMA|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
359|ANALISTA COMERCIAL UNE FARMA|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
360|ANALISTA COMERCIAL UNE FARMA|Z_COMPRA_MANUAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
361|ANALISTA COMERCIAL UNE FARMA|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
362|ANALISTA COMERCIAL UNE FARMA|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
363|ANALISTA COMERCIAL UNE FARMA|Z_CREAR_PEDIDO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
364|ANALISTA COMERCIAL UNE FARMA|Z_EJEC_CATEG_FARMA_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
365|ANALISTA COMERCIAL UNE FARMA|Z_EJEC_CATEG_OS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
366|ANALISTA COMERCIAL UNE FARMA|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
367|ANALISTA COMERCIAL UNE FARMA|Z_MASS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
368|ANALISTA COMERCIAL UNE FARMA|Z_REPORTE_PLAN_COMPRAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
369|ANALISTA COMERCIAL UNE FARMA|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
370|ANALISTA COMERCIAL UNE FARMA|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
371|ANALISTA COMERCIAL UNE FARMA|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
372|ANALISTA COMERCIAL UNE FARMA|Z_SUM_COMPRAS_AUT|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
373|ANALISTA COMERCIAL UNE FARMA|Z_VIS_LOGS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
374|ANALISTA COMERCIAL UNE HCP-BB|Z_ANALISIS_COMERCIAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
375|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
376|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
377|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
378|ANALISTA COMERCIAL UNE HCP-BB|Z_BROWSER_MARA|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
379|ANALISTA COMERCIAL UNE HCP-BB|Z_COMPRA_MANUAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
380|ANALISTA COMERCIAL UNE HCP-BB|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
381|ANALISTA COMERCIAL UNE HCP-BB|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
382|ANALISTA COMERCIAL UNE HCP-BB|Z_EJEC_CATEG_OS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
383|ANALISTA COMERCIAL UNE HCP-BB|Z_EXCEDENTES_SUC|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
384|ANALISTA COMERCIAL UNE HCP-BB|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
385|ANALISTA COMERCIAL UNE HCP-BB|Z_MASS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
386|ANALISTA COMERCIAL UNE HCP-BB|Z_REPORTE_JERARQUIAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
387|ANALISTA COMERCIAL UNE HCP-BB|Z_REPORTE_PLAN_COMPRAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
388|ANALISTA COMERCIAL UNE HCP-BB|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
389|ANALISTA COMERCIAL UNE HCP-BB|Z_REP_RESP_PEDIDA|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
390|ANALISTA COMERCIAL UNE HCP-BB|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
391|ANALISTA COMERCIAL UNE HCP-BB|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
392|ANALISTA COMERCIAL UNE HCP-BB|Z_VER_TABLAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
393|ANALISTA COMERCIAL UNE HCP-BB|Z_VISUALIZAR_PEDIDO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
394|ANALISTA COMERCIAL UNE HCP-BB|Z_VIS_LOGS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
395|ANALISTA COMERCIAL UNE HCP-BB|Z_ADMINISTRATIVO_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
396|ANALISTA COMERCIAL UNE HCP-BB|Z_ADMVO_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
397|ANALISTA COMERCIAL UNE HCP-BB|Z_ADMVO_VX_COMP1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
398|ANALISTA COMERCIAL UNE HCP-BB|Z_ADM_SELLOUT|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
399|ANALISTA COMERCIAL UNE HCP-BB|Z_ANALISIS_COMERCIAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
400|ANALISTA COMERCIAL UNE HCP-BB|Z_APERTURAS_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
401|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
402|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
403|ANALISTA COMERCIAL UNE HCP-BB|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
404|ANALISTA COMERCIAL UNE HCP-BB|Z_COMPRA_MANUAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
405|ANALISTA COMERCIAL UNE HCP-BB|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
406|ANALISTA COMERCIAL UNE HCP-BB|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
407|ANALISTA COMERCIAL UNE HCP-BB|Z_EJEC_CATEG_OS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
408|ANALISTA COMERCIAL UNE HCP-BB|Z_EXCEDENTES_SUC|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
409|ANALISTA COMERCIAL UNE HCP-BB|Z_FIRMANTES_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
410|ANALISTA COMERCIAL UNE HCP-BB|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
411|ANALISTA COMERCIAL UNE HCP-BB|Z_MASS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
412|ANALISTA COMERCIAL UNE HCP-BB|Z_REPORTE_PLAN_COMPRAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
413|ANALISTA COMERCIAL UNE HCP-BB|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
414|ANALISTA COMERCIAL UNE HCP-BB|Z_REP_RESP_PEDIDA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
415|ANALISTA COMERCIAL UNE HCP-BB|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
416|ANALISTA COMERCIAL UNE HCP-BB|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
417|ANALISTA COMERCIAL UNE HCP-BB|Z_VER_TABLAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
418|ANALISTA COMERCIAL UNE HCP-BB|Z_VISUALIZAR_PEDIDO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
419|ANALISTA COMERCIAL UNE HCP-BB|Z_VIS_LOGS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
420|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
421|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
422|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_EJEC_CATEG_VISUAL_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
423|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_ESTR_CONS_VENTAS_Y_COSTOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
424|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_EXCEDENTES_SUC|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
425|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_REPORTE_PROMOCIONES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
426|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_SELLOUT_MONITOREO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
427|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
428|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
429|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
430|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_RENTAS_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
431|ANALISTA COMERCIALIZACION DE ESPACIOS|Z_RENTAS_VX_COMP1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
